"game_id","Off_abbrev","Def_abbrev","fga","fgm","xpa","xpm","fga_0_39","fgm_0_39","fga_40_49","fgm_40_49","fga_50","fgm_50","player","Total_DKP","Total_FDP","Total_SDP","vis_team","home_team","vis_score","home_score","OT","Roof","Surface","Temperature","Humidity","Wind_Speed","Vegas_Line","Vegas_Favorite","Over_Under","game_date"
"202101030chi","0","0",0,0,5,5,0,0,0,0,0,0,"Mason Crosby",5,5,5,"GNB","CHI",35,16,"False","outdoors","grass",32,85,7,-4.5,"GNB",48,2021-01-03
"202101030cin","CIN","BAL",1,1,0,0,1,1,0,0,0,0,"Austin Seibert",3,3,3,"BAL","CIN",38,3,"False","outdoors","grass",39,79,10,-13.5,"BAL",46,2021-01-03
"202101030cin","BAL","CIN",1,1,5,5,1,1,0,0,0,0,"Justin Tucker",8,8,8,"BAL","CIN",38,3,"False","outdoors","grass",39,79,10,-13.5,"BAL",46,2021-01-03
"202101030cle","PIT","CLE",3,3,1,1,1,1,2,2,0,0,"Matthew Wright",12,12,12,"PIT","CLE",22,24,"False","outdoors","grass",38,91,7,-10.5,"CLE",44.5,2021-01-03
"202101030cle","CLE","PIT",1,1,3,3,1,1,0,0,0,0,"Cody Parkey",6,6,6,"PIT","CLE",22,24,"False","outdoors","grass",38,91,7,-10.5,"CLE",44.5,2021-01-03
"202101030clt","0","0",0,0,2,2,0,0,0,0,0,0,"Aldrick Rosas",2,2,2,"JAX","IND",14,28,"False","retractable roof (closed)","fieldturf",72,45,0,-15.5,"IND",47.5,2021-01-03
"202101030clt","IND","JAX",4,2,2,2,2,2,1,0,1,0,"Rodrigo Blankenship",8,8,8,"JAX","IND",14,28,"False","retractable roof (closed)","fieldturf",72,45,0,-15.5,"IND",47.5,2021-01-03
"202101030den","DEN","LVR",6,3,2,2,3,3,0,0,3,0,"Brandon McManus",11,11,11,"LVR","DEN",32,31,"False","outdoors","grass",53,19,10,-2.5,"LVR",50.5,2021-01-03
"202101030den","LVR","DEN",1,1,3,3,1,1,0,0,0,0,"Daniel Carlson",6,6,6,"LVR","DEN",32,31,"False","outdoors","grass",53,19,10,-2.5,"LVR",50.5,2021-01-03
"202101030det","MIN","DET",2,1,5,4,1,1,1,0,0,0,"Dan Bailey",7,7,7,"MIN","DET",37,35,"False","dome","fieldturf",72,45,0,-3,"MIN",53.5,2021-01-03
"202101030det","DET","MIN",1,1,3,2,0,0,0,0,1,1,"Matt Prater",7,7,7,"MIN","DET",37,35,"False","dome","fieldturf",72,45,0,-3,"MIN",53.5,2021-01-03
"202101030htx","HOU","TEN",4,4,3,2,2,2,1,1,1,1,"Ka'imi Fairbairn",17,17,17,"TEN","HOU",41,38,"False","retractable roof (closed)","grass",72,45,0,-7,"TEN",55.5,2021-01-03
"202101030htx","TEN","HOU",2,2,5,5,1,1,1,1,0,0,"Sam Sloman",12,12,12,"TEN","HOU",41,38,"False","retractable roof (closed)","grass",72,45,0,-7,"TEN",55.5,2021-01-03
"202101030kan","0","0",0,0,4,4,0,0,0,0,0,0,"Michael Badgley",4,4,4,"LAC","KAN",38,21,"False","outdoors","astroturf",35,88,6,-7,"LAC",43,2021-01-03
"202101030kan","0","0",0,0,3,3,0,0,0,0,0,0,"Harrison Butker",3,3,3,"LAC","KAN",38,21,"False","outdoors","astroturf",35,88,6,-7,"LAC",43,2021-01-03
"202101030nwe","0","0",0,0,2,2,0,0,0,0,0,0,"Chase McLaughlin",2,2,2,"NYJ","NWE",14,28,"False","outdoors","grass",33,75,5,-3,"NWE",41,2021-01-03
"202101030nwe","0","0",0,0,4,4,0,0,0,0,0,0,"Nick Folk",4,4,4,"NYJ","NWE",14,28,"False","outdoors","grass",33,75,5,-3,"NWE",41,2021-01-03
"202101030nyg","NYG","DAL",1,1,3,2,0,0,0,0,1,1,"Graham Gano",7,7,7,"DAL","NYG",19,23,"False","outdoors","fieldturf ",33,85,6,-1.5,"DAL",44.5,2021-01-03
"202101030nyg","DAL","NYG",4,4,1,1,2,2,1,1,1,1,"Greg Zuerlein",16,16,16,"DAL","NYG",19,23,"False","outdoors","fieldturf ",33,85,6,-1.5,"DAL",44.5,2021-01-03
"202101030phi","0","0",0,0,2,2,0,0,0,0,0,0,"Jake Elliott",2,2,2,"WAS","PHI",20,14,"False","outdoors","grass",38,92,10,-6.5,"WAS",44,2021-01-03
"202101030phi","WAS","PHI",2,2,2,2,0,0,2,2,0,0,"Dustin Hopkins",10,10,10,"WAS","PHI",20,14,"False","outdoors","grass",38,92,10,-6.5,"WAS",44,2021-01-03
"202101030ram","LAR","ARI",3,3,1,1,3,3,0,0,0,0,"Matt Gay",10,10,10,"ARI","LAR",7,18,"False","dome","matrixturf",72,45,0,-1,"LAR",42,2021-01-03
"202101030ram","ARI","LAR",1,0,1,1,1,0,0,0,0,0,"Mike Nugent",1,1,1,"ARI","LAR",7,18,"False","dome","matrixturf",72,45,0,-1,"LAR",42,2021-01-03
"202101030sfo","SEA","SFO",2,2,3,2,2,2,0,0,0,0,"Jason Myers",8,8,8,"SEA","SFO",26,23,"False","retractable roof (closed)","grass",72,45,0,-7,"SEA",44.5,2021-01-03
"202101030sfo","SFO","SEA",3,3,2,2,2,2,1,1,0,0,"Tristan Vizcaino",12,12,12,"SEA","SFO",26,23,"False","retractable roof (closed)","grass",72,45,0,-7,"SEA",44.5,2021-01-03
"202101030tam","ATL","TAM",2,2,3,3,2,2,0,0,0,0,"Younghoe Koo",9,9,9,"ATL","TAM",27,44,"False","outdoors","grass",65,77,4,-7.5,"TAM",51.5,2021-01-03
"202101030tam","TAM","ATL",3,3,5,5,3,3,0,0,0,0,"Ryan Succop",14,14,14,"ATL","TAM",27,44,"False","outdoors","grass",65,77,4,-7.5,"TAM",51.5,2021-01-03
"202101090buf","BUF","IND",2,2,3,3,0,0,1,1,1,1,"Tyler Bass",12,12,12,"IND","BUF",24,27,"False","outdoors","astroturf",34,59,6,-7,"BUF",50.5,2021-01-09
"202101090buf","IND","BUF",2,1,1,1,2,1,0,0,0,0,"Rodrigo Blankenship",4,4,4,"IND","BUF",24,27,"False","outdoors","astroturf",34,59,6,-7,"BUF",50.5,2021-01-09
"202101090sea","SEA","LAR",2,2,2,2,0,0,0,0,2,2,"Jason Myers",12,12,12,"LAR","SEA",30,20,"False","outdoors","fieldturf",39,91,1,-3,"SEA",42.5,2021-01-09
"202101090sea","LAR","SEA",3,3,3,3,2,2,1,1,0,0,"Matt Gay",13,13,13,"LAR","SEA",30,20,"False","outdoors","fieldturf",39,91,1,-3,"SEA",42.5,2021-01-09
"202101090was","WAS","TAM",1,1,2,2,1,1,0,0,0,0,"Dustin Hopkins",5,5,5,"TAM","WAS",31,23,"False","outdoors","grass",40,47,10,-10,"TAM",45,2021-01-09
"202101090was","TAM","WAS",4,4,2,1,4,4,0,0,0,0,"Ryan Succop",13,13,13,"TAM","WAS",31,23,"False","outdoors","grass",40,47,10,-10,"TAM",45,2021-01-09
"202101100nor","NOR","CHI",1,0,3,3,0,0,0,0,1,0,"Wil Lutz",3,3,3,"CHI","NOR",9,21,"False","dome","astroturf",72,45,0,-11,"NOR",48,2021-01-10
"202101100nor","CHI","NOR",1,1,0,0,1,1,0,0,0,0,"Cairo Santos",3,3,3,"CHI","NOR",9,21,"False","dome","astroturf",72,45,0,-11,"NOR",48,2021-01-10
"202101100oti","TEN","BAL",2,2,1,1,1,1,1,1,0,0,"Stephen Gostkowski",8,8,8,"BAL","TEN",20,13,"False","outdoors","grass",33,63,1,-3.5,"BAL",53.5,2021-01-10
"202101100oti","BAL","TEN",3,2,2,2,1,1,0,0,2,1,"Justin Tucker",10,10,10,"BAL","TEN",20,13,"False","outdoors","grass",33,63,1,-3.5,"BAL",53.5,2021-01-10
"202101100pit","CLE","PIT",2,2,6,6,2,2,0,0,0,0,"Cody Parkey",12,12,12,"CLE","PIT",48,37,"False","outdoors","grass",34,72,1,-5,"PIT",47,2021-01-10
"202101100pit","PIT","CLE",1,1,2,2,0,0,1,1,0,0,"Chris Boswell",6,6,6,"CLE","PIT",48,37,"False","outdoors","grass",34,72,1,-5,"PIT",47,2021-01-10
"202101160buf","BAL","BUF",3,1,0,0,1,1,2,0,0,0,"Justin Tucker",3,3,3,"BAL","BUF",3,17,"False","outdoors","astroturf",34,81,13,-2.5,"BUF",49.5,2021-01-16
"202101160buf","BUF","BAL",3,1,2,2,1,1,2,0,0,0,"Tyler Bass",5,5,5,"BAL","BUF",3,17,"False","outdoors","astroturf",34,81,13,-2.5,"BUF",49.5,2021-01-16
"202101160gnb","GNB","LAR",2,2,2,2,2,2,0,0,0,0,"Mason Crosby",8,8,8,"LAR","GNB",18,32,"False","outdoors","grass",35,69,13,-7,"GNB",45,2021-01-16
"202101160gnb","LAR","GNB",1,1,1,1,1,1,0,0,0,0,"Matt Gay",4,4,4,"LAR","GNB",18,32,"False","outdoors","grass",35,69,13,-7,"GNB",45,2021-01-16
"202101170kan","CLE","KAN",1,1,2,2,0,0,1,1,0,0,"Cody Parkey",6,6,6,"CLE","KAN",17,22,"False","outdoors","astroturf",40,62,13,-7.5,"KAN",55.5,2021-01-17
"202101170kan","KAN","CLE",4,3,2,1,3,2,0,0,1,1,"Harrison Butker",12,12,12,"CLE","KAN",17,22,"False","outdoors","astroturf",40,62,13,-7.5,"KAN",55.5,2021-01-17
"202101170nor","NOR","TAM",2,2,2,2,1,1,1,1,0,0,"Wil Lutz",9,9,9,"TAM","NOR",30,20,"False","dome","astroturf",72,45,0,-2.5,"NOR",53,2021-01-17
"202101170nor","TAM","NOR",3,3,3,3,3,3,0,0,0,0,"Ryan Succop",12,12,12,"TAM","NOR",30,20,"False","dome","astroturf",72,45,0,-2.5,"NOR",53,2021-01-17
"202101240gnb","GNB","TAM",2,2,2,2,2,2,0,0,0,0,"Mason Crosby",8,8,8,"TAM","GNB",31,26,"False","outdoors","grass",29,75,10,-3,"GNB",53,2021-01-24
"202101240gnb","TAM","GNB",1,1,4,4,0,0,1,1,0,0,"Ryan Succop",8,8,8,"TAM","GNB",31,26,"False","outdoors","grass",29,75,10,-3,"GNB",53,2021-01-24
"202101240kan","KAN","BUF",1,1,5,5,0,0,1,1,0,0,"Harrison Butker",9,9,9,"BUF","KAN",24,38,"False","outdoors","astroturf",40,70,7,-3,"KAN",55,2021-01-24
"202101240kan","BUF","KAN",4,4,1,0,2,2,0,0,2,2,"Tyler Bass",16,16,16,"BUF","KAN",24,38,"False","outdoors","astroturf",40,70,7,-3,"KAN",55,2021-01-24
"202102070tam","TAM","KAN",1,1,4,4,0,0,0,0,1,1,"Ryan Succop",9,9,9,"TAM","KAN",31,9,"False","outdoors","grass",63,78,9,-3,"KAN",54.5,2021-02-07
"202102070tam","KAN","TAM",3,3,0,0,1,1,1,1,1,1,"Harrison Butker",12,12,12,"TAM","KAN",31,9,"False","outdoors","grass",63,78,9,-3,"KAN",54.5,2021-02-07
"202109090tam","DAL","TAM",5,3,3,2,3,2,1,1,1,0,"Greg Zuerlein",12,12,12,"DAL","TAM",29,31,"False","outdoors","grass ",82,85,9,-8.5,"TAM",52,2021-09-09
"202109090tam","TAM","DAL",1,1,4,4,1,1,0,0,0,0,"Ryan Succop",7,7,7,"DAL","TAM",29,31,"False","outdoors","grass ",82,85,9,-8.5,"TAM",52,2021-09-09
"202109120atl","ATL","PHI",2,2,0,0,2,2,0,0,0,0,"Younghoe Koo",6,6,6,"PHI","ATL",32,6,"False","retractable roof (open)","fieldturf",72,45,0,-3.5,"ATL",49,2021-09-12
"202109120atl","0","0",0,1,3,3,0,0,1,1,0,0,"Jake Elliott",7,7,7,"PHI","ATL",32,6,"False","retractable roof (open)","fieldturf",72,45,0,-3.5,"ATL",49,2021-09-12
"202109120buf","PIT","BUF",3,3,2,2,2,2,1,1,0,0,"Chris Boswell",12,12,12,"PIT","BUF",23,16,"False","outdoors","a_turf",73,79,17,-6.5,"BUF",48.5,2021-09-12
"202109120buf","BUF","PIT",3,3,1,1,2,2,1,1,0,0,"Tyler Bass",11,11,11,"PIT","BUF",23,16,"False","outdoors","a_turf",73,79,17,-6.5,"BUF",48.5,2021-09-12
"202109120car","CAR","NYJ",2,2,2,1,2,2,0,0,0,0,"Ryan Santoso",7,7,7,"NYJ","CAR",14,19,"False","outdoors","grass ",81,51,0,-4,"CAR",45,2021-09-12
"202109120cin","CIN","MIN",2,2,3,3,1,1,0,0,1,1,"Evan McPherson",11,11,11,"MIN","CIN",24,27,"True","outdoors","fieldturf ",81,54,15,-3,"MIN",47.5,2021-09-12
"202109120cin","MIN","CIN",1,1,3,3,0,0,0,0,1,1,"Greg Joseph",8,8,8,"MIN","CIN",24,27,"True","outdoors","fieldturf ",81,54,15,-3,"MIN",47.5,2021-09-12
"202109120clt","0","0",0,0,4,4,0,0,0,0,0,0,"Jason Myers",4,4,4,"SEA","IND",28,16,"False","retractable roof (closed)","fieldturf ",72,45,0,-3,"SEA",49,2021-09-12
"202109120clt","IND","SEA",1,1,1,1,1,1,0,0,0,0,"Rodrigo Blankenship",4,4,4,"SEA","IND",28,16,"False","retractable roof (closed)","fieldturf ",72,45,0,-3,"SEA",49,2021-09-12
"202109120det","SFO","DET",3,2,5,5,0,0,1,1,2,1,"Robbie Gould",14,14,14,"SFO","DET",41,33,"False","dome","fieldturf ",72,45,0,-9,"SFO",45.5,2021-09-12
"202109120det","DET","SFO",2,1,2,2,0,0,1,1,1,0,"Austin Seibert",6,6,6,"SFO","DET",41,33,"False","dome","fieldturf ",72,45,0,-9,"SFO",45.5,2021-09-12
"202109120htx","HOU","JAX",3,3,4,4,2,2,1,1,0,0,"Joey Slye",14,14,14,"JAX","HOU",21,37,"False","retractable roof (closed)","astroturf",72,45,0,-3,"JAX",45,2021-09-12
"202109120htx","JAX","HOU",1,0,3,3,0,0,0,0,0,0,"Josh Lambo",3,3,3,"JAX","HOU",21,37,"False","retractable roof (closed)","astroturf",72,45,0,-3,"JAX",45,2021-09-12
"202109120kan","KAN","CLE",2,2,3,3,1,1,1,1,0,0,"Harrison Butker",10,10,10,"CLE","KAN",29,33,"False","outdoors","grass ",88,43,8,-5.5,"KAN",54.5,2021-09-12
"202109120kan","0","0",0,0,3,3,0,0,0,0,0,0,"Chase McLaughlin",3,3,3,"CLE","KAN",29,33,"False","outdoors","grass ",88,43,8,-5.5,"KAN",54.5,2021-09-12
"202109120nor","GNB","NOR",1,1,0,0,1,1,0,0,0,0,"Mason Crosby",3,3,3,"GNB","NOR",3,38,"False","outdoors","grass ",86,57,9,-3.5,"GNB",49.5,2021-09-12
"202109120nor","NOR","GNB",1,1,5,5,0,0,1,1,0,0,"Aldrick Rosas",9,9,9,"GNB","NOR",3,38,"False","outdoors","grass ",86,57,9,-3.5,"GNB",49.5,2021-09-12
"202109120nwe","MIA","NWE",1,1,2,2,0,0,1,1,0,0,"Jason Sanders",6,6,6,"MIA","NWE",17,16,"False","outdoors","fieldturf ",81,58,15,-3,"NWE",43.5,2021-09-12
"202109120nwe","NWE","MIA",3,3,1,1,2,2,1,1,0,0,"Nick Folk",11,11,11,"MIA","NWE",17,16,"False","outdoors","fieldturf ",81,58,15,-3,"NWE",43.5,2021-09-12
"202109120nyg","DEN","NYG",2,2,3,3,2,2,0,0,0,0,"Brandon McManus",9,9,9,"DEN","NYG",27,13,"False","outdoors","fieldturf ",82,56,19,-3,"DEN",41.5,2021-09-12
"202109120nyg","0","0",0,0,1,1,0,0,0,0,0,0,"Graham Gano",1,1,1,"DEN","NYG",27,13,"False","outdoors","fieldturf ",82,56,19,-3,"DEN",41.5,2021-09-12
"202109120oti","ARI","TEN",2,1,5,5,0,0,0,0,0,0,"Matt Prater",5,5,5,"ARI","TEN",38,13,"False","outdoors","grass ",82,55,8,-3,"TEN",53.5,2021-09-12
"202109120oti","TEN","ARI",1,0,2,1,0,0,0,0,0,0,"Michael Badgley",1,1,1,"ARI","TEN",38,13,"False","outdoors","grass ",82,55,8,-3,"TEN",53.5,2021-09-12
"202109120ram","0","0",0,0,2,2,0,0,0,0,0,0,"Cairo Santos",2,2,2,"CHI","LAR",14,34,"False","dome","matrixturf",72,45,0,-8,"LAR",46.5,2021-09-12
"202109120ram","LAR","CHI",2,2,4,4,1,1,0,0,1,1,"Matt Gay",12,12,12,"CHI","LAR",14,34,"False","dome","matrixturf",72,45,0,-8,"LAR",46.5,2021-09-12
"202109120was","WAS","LAC",4,3,1,1,1,1,2,2,1,0,"Dustin Hopkins",12,12,12,"LAC","WAS",20,16,"False","outdoors","grass ",81,49,4,-1.5,"WAS",45,2021-09-12
"202109120was","LAC","WAS",2,2,2,2,2,2,0,0,0,0,"Tristan Vizcaino",8,8,8,"LAC","WAS",20,16,"False","outdoors","grass ",81,49,4,-1.5,"WAS",45,2021-09-12
"202109130rai","BAL","LVR",2,2,3,3,0,0,0,0,0,0,"Justin Tucker",3,3,3,"BAL","LVR",27,33,"True","dome","grass",72,45,0,-4,"BAL",50.5,2021-09-13
"202109130rai","LVR","BAL",2,2,3,3,0,0,0,0,0,0,"Daniel Carlson",3,3,3,"BAL","LVR",27,33,"True","dome","grass",72,45,0,-4,"BAL",50.5,2021-09-13
"202109160was","WAS","NYG",3,3,3,3,1,1,2,2,0,0,"Dustin Hopkins",14,14,14,"NYG","WAS",29,30,"False","outdoors","grass ",71,94,0,-3.5,"WAS",40.5,2021-09-16
"202109160was","NYG","WAS",5,5,2,2,2,2,1,1,2,2,"Graham Gano",22,22,22,"NYG","WAS",29,30,"False","outdoors","grass ",71,94,0,-3.5,"WAS",40.5,2021-09-16
"202109190car","CAR","NOR",3,2,3,2,1,1,1,1,1,0,"Zane Gonzalez",9,9,9,"NOR","CAR",7,26,"False","outdoors","grass ",83,65,4,-3,"NOR",44.5,2021-09-19
"202109190car","0","0",0,0,1,1,0,0,0,0,0,0,"Aldrick Rosas",1,1,1,"NOR","CAR",7,26,"False","outdoors","grass ",83,65,4,-3,"NOR",44.5,2021-09-19
"202109190chi","CHI","CIN",2,2,2,2,2,2,0,0,0,0,"Cairo Santos",8,8,8,"CIN","CHI",17,20,"False","outdoors","grass ",80,52,0,-1.5,"CHI",44.5,2021-09-19
"202109190chi","CIN","CHI",1,1,2,2,0,0,0,0,1,1,"Evan McPherson",7,7,7,"CIN","CHI",17,20,"False","outdoors","grass ",80,52,0,-1.5,"CHI",44.5,2021-09-19
"202109190cle","CLE","HOU",1,1,4,4,0,0,0,0,0,0,"Chase McLaughlin",4,4,4,"HOU","CLE",21,31,"False","outdoors","grass ",75,66,12,-13.5,"CLE",48,2021-09-19
"202109190cle","HOU","CLE",1,0,3,3,0,0,1,0,0,0,"Joey Slye",3,3,3,"HOU","CLE",21,31,"False","outdoors","grass ",75,66,12,-13.5,"CLE",48,2021-09-19
"202109190clt","LAR","IND",2,2,3,3,0,0,0,0,0,0,"Matt Gay",3,3,3,"LAR","IND",27,24,"False","retractable roof (closed)","fieldturf ",72,45,0,-3.5,"LAR",48,2021-09-19
"202109190clt","IND","LAR",3,3,1,1,0,0,0,0,0,0,"Rodrigo Blankenship",1,1,1,"LAR","IND",27,24,"False","retractable roof (closed)","fieldturf ",72,45,0,-3.5,"LAR",48,2021-09-19
"202109190crd","MIN","ARI",3,2,4,3,0,0,0,0,0,0,"Greg Joseph",3,3,3,"MIN","ARI",33,34,"False","retractable roof (closed)","grass ",72,45,0,-3.5,"ARI",50.5,2021-09-19
"202109190crd","ARI","MIN",2,2,4,4,1,1,0,0,1,1,"Matt Prater",12,12,12,"MIN","ARI",33,34,"False","retractable roof (closed)","grass ",72,45,0,-3.5,"ARI",50.5,2021-09-19
"202109190jax","JAX","DEN",2,0,1,1,0,0,1,0,1,0,"Josh Lambo",1,1,1,"DEN","JAX",23,13,"False","outdoors","grass ",80,87,7,-6,"DEN",45,2021-09-19
"202109190jax","DEN","JAX",3,3,2,2,1,1,2,2,0,0,"Brandon McManus",13,13,13,"DEN","JAX",23,13,"False","outdoors","grass ",80,87,7,-6,"DEN",45,2021-09-19
"202109190mia","BUF","MIA",1,0,5,5,0,0,0,0,1,0,"Tyler Bass",5,5,5,"BUF","MIA",35,0,"False","outdoors","grass ",89,59,7,-3.5,"BUF",47.5,2021-09-19
"202109190nyj","NYJ","NWE",3,2,0,0,2,2,0,0,1,0,"Matt Ammendola",6,6,6,"NWE","NYJ",25,6,"False","outdoors","fieldturf ",72,49,13,-6,"NWE",43,2021-09-19
"202109190nyj","NWE","NYJ",4,4,2,1,2,2,2,2,0,0,"Nick Folk",15,15,15,"NWE","NYJ",25,6,"False","outdoors","fieldturf ",72,49,13,-6,"NWE",43,2021-09-19
"202109190phi","0","0",0,1,0,0,0,0,2,1,0,0,"Jake Elliott",4,4,4,"SFO","PHI",17,11,"False","outdoors","grass ",76,42,13,-3,"SFO",49,2021-09-19
"202109190phi","SFO","PHI",1,1,2,2,0,0,1,1,0,0,"Robbie Gould",6,6,6,"SFO","PHI",17,11,"False","outdoors","grass ",76,42,13,-3,"SFO",49,2021-09-19
"202109190pit","LVR","PIT",4,4,2,2,1,1,3,3,0,0,"Daniel Carlson",17,17,17,"LVR","PIT",26,17,"False","outdoors","grass ",77,60,4,-6,"PIT",47,2021-09-19
"202109190pit","PIT","LVR",1,1,2,2,0,0,0,0,0,0,"Chris Boswell",2,2,2,"LVR","PIT",26,17,"False","outdoors","grass ",77,60,4,-6,"PIT",47,2021-09-19
"202109190rav","0","0",0,0,5,5,0,0,0,0,0,0,"Harrison Butker",5,5,5,"KAN","BAL",35,36,"False","outdoors","grass",82,38,8,-4,"KAN",54.5,2021-09-19
"202109190rav","BAL","KAN",1,1,3,3,0,0,1,1,0,0,"Justin Tucker",7,7,7,"KAN","BAL",35,36,"False","outdoors","grass",82,38,8,-4,"KAN",54.5,2021-09-19
"202109190sdg","LAC","DAL",4,3,0,0,2,2,2,1,0,0,"Tristan Vizcaino",10,10,10,"DAL","LAC",20,17,"False","dome","matrixturf",72,45,0,-3,"LAC",55,2021-09-19
"202109190sdg","DAL","LAC",2,2,2,2,1,1,0,0,1,1,"Greg Zuerlein",10,10,10,"DAL","LAC",20,17,"False","dome","matrixturf",72,45,0,-3,"LAC",55,2021-09-19
"202109190sea","TEN","SEA",5,4,3,3,4,4,1,0,0,0,"Randy Bullock",15,15,15,"TEN","SEA",33,30,"True","outdoors","fieldturf ",62,70,14,-6.5,"SEA",54,2021-09-19
"202109190sea","SEA","TEN",1,1,4,3,0,0,0,0,0,0,"Jason Myers",3,3,3,"TEN","SEA",33,30,"True","outdoors","fieldturf ",62,70,14,-6.5,"SEA",54,2021-09-19
"202109190tam","0","0",0,0,7,6,0,0,0,0,0,0,"Ryan Succop",6,6,6,"ATL","TAM",25,48,"False","outdoors","grass ",85,72,0,-12.5,"TAM",51.5,2021-09-19
"202109190tam","ATL","TAM",1,1,2,2,1,1,0,0,0,0,"Younghoe Koo",5,5,5,"ATL","TAM",25,48,"False","outdoors","grass ",85,72,0,-12.5,"TAM",51.5,2021-09-19
"202109200gnb","0","0",0,0,5,5,0,0,0,0,0,0,"Mason Crosby",5,5,5,"DET","GNB",17,35,"False","outdoors","grass ",73,84,12,-11.5,"GNB",48,2021-09-20
"202109200gnb","DET","GNB",1,1,2,2,0,0,1,1,0,0,"Austin Seibert",6,6,6,"DET","GNB",17,35,"False","outdoors","grass ",73,84,12,-11.5,"GNB",48,2021-09-20
"202109230htx","HOU","CAR",1,1,1,0,0,0,0,0,1,1,"Joey Slye",5,5,5,"CAR","HOU",24,9,"False","retractable roof (closed)","astroturf",72,45,0,-9,"CAR",43.5,2021-09-23
"202109230htx","CAR","HOU",1,1,3,3,0,0,0,0,0,0,"Zane Gonzalez",3,3,3,"CAR","HOU",24,9,"False","retractable roof (closed)","astroturf",72,45,0,-9,"CAR",43.5,2021-09-23
"202109260buf","0","0",0,0,3,3,0,0,0,0,0,0,"Dustin Hopkins",3,3,3,"WAS","BUF",21,43,"False","outdoors","a_turf",67,40,21,-7,"BUF",45.5,2021-09-26
"202109260buf","BUF","WAS",3,3,4,4,2,2,1,1,0,0,"Tyler Bass",14,14,14,"WAS","BUF",21,43,"False","outdoors","a_turf",67,40,21,-7,"BUF",45.5,2021-09-26
"202109260cle","CLE","CHI",4,4,2,2,1,1,1,1,2,2,"Chase McLaughlin",19,19,19,"CHI","CLE",6,26,"False","outdoors","grass ",70,38,22,-7.5,"CLE",44.5,2021-09-26
"202109260cle","CHI","CLE",2,2,0,0,1,1,1,1,0,0,"Cairo Santos",7,7,7,"CHI","CLE",6,26,"False","outdoors","grass ",70,38,22,-7.5,"CLE",44.5,2021-09-26
"202109260den","DEN","NYJ",4,4,2,2,2,2,2,2,0,0,"Brandon McManus",16,16,16,"NYJ","DEN",0,26,"False","outdoors","grass ",82,13,6,-10,"DEN",41.5,2021-09-26
"202109260det","DET","BAL",1,1,2,2,0,0,0,0,0,0,"Ryan Santoso",2,2,2,"BAL","DET",19,17,"False","dome","fieldturf ",72,45,0,-7.5,"BAL",50.5,2021-09-26
"202109260det","BAL","DET",5,4,1,1,2,2,1,0,2,2,"Justin Tucker",17,17,17,"BAL","DET",19,17,"False","dome","fieldturf ",72,45,0,-7.5,"BAL",50.5,2021-09-26
"202109260jax","0","0",0,0,3,1,0,0,0,0,0,0,"Josh Lambo",1,1,1,"ARI","JAX",31,19,"False","outdoors","grass ",81,49,4,-7.5,"ARI",51.5,2021-09-26
"202109260jax","ARI","JAX",2,1,4,4,1,1,0,0,0,0,"Matt Prater",7,7,7,"ARI","JAX",31,19,"False","outdoors","grass ",81,49,4,-7.5,"ARI",51.5,2021-09-26
"202109260kan","LAC","KAN",1,1,3,1,1,1,0,0,0,0,"Tristan Vizcaino",4,4,4,"LAC","KAN",30,24,"False","outdoors","grass ",81,34,19,-7,"KAN",54.5,2021-09-26
"202109260kan","KAN","LAC",1,1,3,3,1,1,0,0,0,0,"Harrison Butker",6,6,6,"LAC","KAN",30,24,"False","outdoors","grass ",81,34,19,-7,"KAN",54.5,2021-09-26
"202109260min","MIN","SEA",3,3,3,3,2,2,1,1,0,0,"Greg Joseph",13,13,13,"SEA","MIN",17,30,"False","dome","sportturf",72,45,0,-2,"SEA",55,2021-09-26
"202109260min","SEA","MIN",2,1,2,2,0,0,1,0,1,1,"Jason Myers",7,7,7,"SEA","MIN",17,30,"False","dome","sportturf",72,45,0,-2,"SEA",55,2021-09-26
"202109260nwe","NOR","NWE",2,0,4,4,1,0,0,0,1,0,"Aldrick Rosas",4,4,4,"NOR","NWE",28,13,"False","outdoors","fieldturf ",73,55,11,-3,"NWE",42.5,2021-09-26
"202109260nwe","NWE","NOR",2,2,1,1,1,1,1,1,0,0,"Nick Folk",8,8,8,"NOR","NWE",28,13,"False","outdoors","fieldturf ",73,55,11,-3,"NWE",42.5,2021-09-26
"202109260nyg","ATL","NYG",1,1,2,2,0,0,1,1,0,0,"Younghoe Koo",6,6,6,"ATL","NYG",17,14,"False","outdoors","fieldturf ",69,45,13,-3,"NYG",47.5,2021-09-26
"202109260nyg","NYG","ATL",2,2,0,0,2,2,0,0,0,0,"Graham Gano",6,6,6,"ATL","NYG",17,14,"False","outdoors","fieldturf ",69,45,13,-3,"NYG",47.5,2021-09-26
"202109260oti","TEN","IND",1,1,2,2,0,0,0,0,0,0,"Randy Bullock",2,2,2,"IND","TEN",16,25,"False","outdoors","grass ",72,66,4,-5.5,"TEN",47.5,2021-09-26
"202109260oti","IND","TEN",4,3,1,1,0,0,0,0,0,0,"Rodrigo Blankenship",1,1,1,"IND","TEN",16,25,"False","outdoors","grass ",72,66,4,-5.5,"TEN",47.5,2021-09-26
"202109260pit","PIT","CIN",2,1,1,1,1,1,1,0,0,0,"Chris Boswell",4,4,4,"CIN","PIT",24,10,"False","outdoors","grass ",67,42,9,-3,"PIT",43,2021-09-26
